ID_TRANSACC|ID_ORIG|ID_DEST|MONTO|FECHA_HORA|ESTADO|DETALLE
1981|100883|105399|10.40|Thu May 22 03:13:21 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1993|103985|102415|77.41|Thu May 22 03:13:21 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2812.08. nuevoSaldoDestino=1679.02. workerIdProcesador=worker0}
1984|100751|102732|16.11|Thu May 22 03:13:21 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1988|103595|106020|55.24|Thu May 22 03:13:21 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1989|100586|103854|42.85|Thu May 22 03:13:21 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1990|101012|104483|148.27|Thu May 22 03:13:21 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1995|100087|101264|103.76|Thu May 22 03:13:21 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7059.54. nuevoSaldoDestino=1806.69. workerIdProcesador=worker0}
1991|104777|100006|130.54|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1992|100075|102415|27.62|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1998|105430|104893|119.54|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1002.99. nuevoSaldoDestino=4127.03. workerIdProcesador=worker0}
1999|100413|101814|89.89|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5002.089999999999. nuevoSaldoDestino=3029.45. workerIdProcesador=worker0}
1994|103685|105322|30.88|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2001|103802|102523|145.40|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5683.410000000001. nuevoSaldoDestino=2165.13. workerIdProcesador=worker0}
1996|102140|100805|83.59|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
1997|100090|104952|185.98|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2000|105720|101968|122.84|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2004|105251|101270|153.50|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2003|105969|100640|47.54|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2002|100568|103857|171.33|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2009|103338|102191|32.96|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=231.71. nuevoSaldoDestino=9531.75. workerIdProcesador=worker0}
2005|104758|102787|132.11|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2006|101977|104534|148.82|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2007|105654|102556|145.30|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2008|102393|104377|141.04|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2010|100961|102284|181.45|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2014|100876|101337|124.94|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7930.900000000001. nuevoSaldoDestino=8477.0. workerIdProcesador=worker0}
2011|101872|103916|185.73|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2018|105756|105098|81.53|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3945.31. nuevoSaldoDestino=3919.51. workerIdProcesador=worker0}
2019|104238|104252|184.51|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1130.5. nuevoSaldoDestino=9882.61. workerIdProcesador=worker0}
2012|100307|102855|109.54|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2022|105442|105441|104.87|Thu May 22 03:13:22 GMT-05:00 2025|ERROR_SALDO_INSUFICIENTE|Worker: worker0. Particion: CUENTA_P3. Saldo insuficiente CtaOrigen 105442
2015|102608|101723|186.30|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2013|100105|105289|131.18|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2016|102490|100557|178.89|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2024|101073|102341|103.36|Thu May 22 03:13:22 GMT-05:00 2025|ERROR_SALDO_INSUFICIENTE|Fallo PREPARAR_DEBITO: Saldo insuficiente 101073
2017|102491|105726|66.77|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2027|105538|104176|154.48|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5406.63. nuevoSaldoDestino=8476.91. workerIdProcesador=worker0}
2028|105475|105066|84.29|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1221.3500000000001. nuevoSaldoDestino=708.18. workerIdProcesador=worker0}
2020|105228|103083|35.78|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2021|100619|103675|177.97|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2030|100496|101296|122.14|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=8927.79. nuevoSaldoDestino=4912.9800000000005. workerIdProcesador=worker0}
2023|101417|104996|116.59|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2025|104639|103078|111.87|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2026|104838|100271|121.52|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2029|102004|106013|123.96|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2031|100866|102127|86.20|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2032|101297|103585|73.48|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2033|102895|104567|199.63|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2035|103062|100124|23.33|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2034|103761|104916|120.55|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2036|102202|105552|56.65|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2037|104704|102260|122.71|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2042|100041|100887|160.50|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4401.17. nuevoSaldoDestino=7023.37. workerIdProcesador=worker0}
2039|100742|103910|157.91|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2038|103641|104393|143.80|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2040|105709|103902|106.48|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2041|104246|101612|197.74|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2043|100650|105634|128.69|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2044|100003|103150|122.23|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2045|104508|101363|163.98|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2048|100624|100414|161.51|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4927.32. nuevoSaldoDestino=2585.8500000000004. workerIdProcesador=worker0}
2046|100335|102872|7.40|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2047|103057|104749|143.61|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2049|104272|102426|89.00|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2050|103477|100603|15.81|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2052|104527|104921|186.89|Thu May 22 03:13:22 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6659.25. nuevoSaldoDestino=6429.530000000001. workerIdProcesador=worker0}
2051|105634|101618|43.91|Thu May 22 03:13:22 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2055|100179|102111|203.20|Thu May 22 03:13:22 GMT-05:00 2025|ERROR_SALDO_INSUFICIENTE|Fallo PREPARAR_DEBITO: Saldo insuficiente 100179
2058|104606|105249|31.24|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2071.88. nuevoSaldoDestino=5385.96. workerIdProcesador=worker0}
2053|100052|104197|18.90|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2060|102715|102657|6.95|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6275.45. nuevoSaldoDestino=73.53. workerIdProcesador=worker0}
2054|104608|101234|193.57|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2062|103228|102811|20.88|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5416.74. nuevoSaldoDestino=10072.66. workerIdProcesador=worker0}
2063|100002|101717|105.81|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=977.06. nuevoSaldoDestino=1779.8899999999999. workerIdProcesador=worker0}
2056|102973|100226|124.20|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2064|103552|102169|171.79|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4880.84. nuevoSaldoDestino=562.59. workerIdProcesador=worker0}
2057|103467|100816|29.88|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2059|104753|102022|96.68|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2061|100636|105476|114.65|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2069|102225|103632|156.00|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1554.8. nuevoSaldoDestino=5151.99. workerIdProcesador=worker0}
2065|105613|102926|200.60|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2071|102785|103358|91.29|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2054.14. nuevoSaldoDestino=8612.78. workerIdProcesador=worker0}
2072|103079|102910|59.10|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7315.679999999999. nuevoSaldoDestino=763.4. workerIdProcesador=worker0}
2066|101074|103900|137.43|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2067|104230|101621|79.98|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2068|104842|100044|176.00|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2075|105499|105767|69.69|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2347.84. nuevoSaldoDestino=7443.15. workerIdProcesador=worker0}
2070|102851|100793|120.67|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2077|105758|104639|73.09|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7619.37. nuevoSaldoDestino=3999.6800000000003. workerIdProcesador=worker0}
2073|102484|101700|59.21|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2074|101546|102613|49.58|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2076|105026|100187|11.32|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2082|102993|102880|183.17|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9032.69. nuevoSaldoDestino=9074.02. workerIdProcesador=worker0}
2078|101686|105874|156.87|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2084|100761|100339|177.37|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=507.37. nuevoSaldoDestino=6418.62. workerIdProcesador=worker0}
2079|102000|103499|56.73|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2080|102652|105104|146.57|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2087|104463|104192|22.57|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=9494.98. nuevoSaldoDestino=3508.2400000000002. workerIdProcesador=worker0}
2086|101599|101751|189.49|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=364.96000000000004. nuevoSaldoDestino=6542.719999999999. workerIdProcesador=worker0}
2081|104147|101751|91.10|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2089|102526|102509|31.41|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5822.33. nuevoSaldoDestino=8974.55. workerIdProcesador=worker0}
2083|104084|102148|70.19|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2085|104695|100257|14.92|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2088|103051|100616|127.66|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2093|101875|100633|68.00|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=6406.38. nuevoSaldoDestino=3133.62. workerIdProcesador=worker0}
2094|101559|100541|183.54|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7141.12. nuevoSaldoDestino=5766.86. workerIdProcesador=worker0}
2090|101173|105474|52.47|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2091|103485|105558|29.57|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2097|101419|105755|190.20|Thu May 22 03:13:23 GMT-05:00 2025|ERROR_SALDO_INSUFICIENTE|Fallo PREPARAR_DEBITO: Saldo insuficiente 101419
2092|101107|105804|126.76|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2095|104807|100947|163.31|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2096|105769|100071|204.09|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2104|102943|103675|43.42|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5085.7699999999995. nuevoSaldoDestino=3445.3. workerIdProcesador=worker0}
2098|105331|103222|23.18|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2099|105481|103630|94.58|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2100|105905|102274|192.65|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2101|102112|101436|83.26|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2102|104506|102003|9.04|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2108|105739|104977|191.42|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1314.78. nuevoSaldoDestino=206.01999999999998. workerIdProcesador=worker0}
2103|103237|101494|82.00|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2114|103828|102034|160.33|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1311.46. nuevoSaldoDestino=5637.69. workerIdProcesador=worker0}
2105|102503|104539|74.10|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2115|105564|105017|198.86|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=5445.58. nuevoSaldoDestino=7471.4. workerIdProcesador=worker0}
2107|102670|101623|16.93|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2106|105879|103783|119.13|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2109|105422|102751|124.18|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2110|104579|100008|160.47|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2111|101478|105379|198.15|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2116|100478|100909|78.95|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=7513.39. nuevoSaldoDestino=3425.21. workerIdProcesador=worker0}
2112|101870|104623|163.85|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2113|104993|102775|31.03|Thu May 22 03:13:23 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2120|102175|103216|21.96|Thu May 22 03:13:23 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=324.87. nuevoSaldoDestino=1401.13. workerIdProcesador=worker0}
2117|102784|105729|187.34|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2118|105652|102772|48.15|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2119|103376|100056|184.72|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2121|100687|102537|81.87|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2122|105953|100011|110.15|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2123|105020|100515|53.14|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2124|103954|104363|161.77|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2125|102288|100673|134.53|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2126|102985|106044|131.43|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2127|101592|102841|97.35|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2128|101111|104171|81.65|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2133|102757|102250|93.14|Thu May 22 03:13:24 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=2662.7200000000003. nuevoSaldoDestino=6804.3. workerIdProcesador=worker0}
2129|102133|100918|172.63|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2130|104563|101015|109.60|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2135|101197|101108|101.07|Thu May 22 03:13:24 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3050.06. nuevoSaldoDestino=2428.17. workerIdProcesador=worker0}
2131|100717|103697|20.34|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2132|104364|101615|161.40|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2136|102435|103553|128.83|Thu May 22 03:13:24 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P2. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1645.8400000000001. nuevoSaldoDestino=552.67. workerIdProcesador=worker0}
2137|101442|100198|108.30|Thu May 22 03:13:24 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=4430.48. nuevoSaldoDestino=4256.26. workerIdProcesador=worker0}
2134|102422|101165|184.34|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2140|101226|100032|81.19|Thu May 22 03:13:24 GMT-05:00 2025|ERROR_SALDO_INSUFICIENTE|Worker: worker0. Particion: CUENTA_P1. Saldo insuficiente CtaOrigen 101226
2141|100568|100191|125.07|Thu May 22 03:13:24 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P1. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=1999.36. nuevoSaldoDestino=8817.27. workerIdProcesador=worker0}
2138|103064|105903|58.36|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2139|101082|106002|204.88|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2142|104499|100590|140.92|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2143|100597|103879|164.67|Thu May 22 03:13:24 GMT-05:00 2025|TRANSACCION_CONFIRMADA|Transferencia inter-partición completada.
2146|104287|105068|98.93|Thu May 22 03:13:24 GMT-05:00 2025|EXITO|Worker: worker0. Particion: CUENTA_P3. Transferencia intra-partición OK por worker0 Datos: {nuevoSaldoOrigen=3821.04. nuevoSaldoDestino=7551.66. workerIdProcesador=worker0}
